ID,LLM,LLM Duration,Request Duration,Websites Checked,Website Max Length,Website Reduced Length,Provider URL,Provider Name,Room Name,Description,Min Players,Max Players,Duration,Booking URL,Detail Page URL,Image URL,Genre,Difficulty,Token Limit Reached,Error
4,gemini-1.5-flash-001,5.557670875s,9.663407375s,1,250826,41825,https://www.adventure-team.eu/,Adventure Team,Heimlich im Museum – Raum A,Ihr seid in einem Museum und müsst innerhalb von 60 Minuten ein gestohlenes Artefakt finden. Aber Vorsicht: Die Museumswärter sind nicht weit! ,2,8,60,https://teamescape.com/hamburg/escape-rooms/heimlich-im-museum-raum-a/,https://teamescape.com/hamburg/escape-rooms/heimlich-im-museum-raum-a/,https://teamescape.com/wp-content/uploads/2022/02/museum-hamburg-escape-room-teamescape.jpg,Historical,Mittel,false,
4,gemini-1.5-flash-001,5.557670875s,9.663407417s,1,250826,41825,https://www.adventure-team.eu/,Adventure Team,Heimlich im Museum – Raum B,Ihr seid in einem Museum und müsst innerhalb von 60 Minuten ein gestohlenes Artefakt finden. Aber Vorsicht: Die Museumswärter sind nicht weit! ,2,8,60,https://teamescape.com/hamburg/escape-rooms/heimlich-im-museum-raum-b/,https://teamescape.com/hamburg/escape-rooms/heimlich-im-museum-raum-b/,https://teamescape.com/wp-content/uploads/2022/02/museum-hamburg-escape-room-teamescape.jpg,Historical,Mittel,false,
4,gemini-1.5-flash-001,5.557670875s,9.6634075s,1,250826,41825,https://www.adventure-team.eu/,Adventure Team,Vermächtnis des Zeitreisenden,Ihr seid auf einer Zeitreise und müsst innerhalb von 60 Minuten ein Geheimnis lüften. Aber Vorsicht: Die Zeit ist knapp! ,2,8,60,https://teamescape.com/hamburg/escape-rooms/vermaechtnis-des-zeitreisenden/,https://teamescape.com/hamburg/escape-rooms/vermaechtnis-des-zeitreisenden/,https://teamescape.com/wp-content/uploads/2022/02/zeitreise-hamburg-escape-room-teamescape.jpg,Adventure,Schwer,false,
5,gemini-1.5-flash-001,4.431732042s,11.346459333s,1,180611,30192,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Atlantis,"Tauche ein in die faszinierende Welt von Atlantis und löse knifflige Rätsel, um den versunkenen Kontinent zu retten. Erlebe ein spannendes Abenteuer für 2-6 Spieler.",2,6,60,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/atlantis/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum1.png,Adventure,Mittel,false,
5,gemini-1.5-flash-001,4.431732042s,11.346464291s,1,180611,30192,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Upside Down,Finde den Weg aus der Upside Down und kehre zurück in die normale Welt! Ein spannendes Escape Room Abenteuer für 2-6 Spieler.,2,6,60,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/upside-down/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum7b.png,Science Fiction,Schwer,false,
5,gemini-1.5-flash-001,4.431732042s,11.346464458s,1,180611,30192,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Tempel der Azteken,"Entdecke die Geheimnisse des Tempels der Azteken und löse die Rätsel, um den Fluch zu brechen. Ein spannendes Abenteuer für 2-6 Spieler.",2,6,60,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/tempel-der-azteken/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum3.png,Adventure,Mittel,false,
5,gemini-1.5-flash-001,4.431732042s,11.346464583s,1,180611,30192,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Hostel,"Entkomme dem Hostel, bevor es zu spät ist! Ein spannendes Escape Room Abenteuer für 2-6 Spieler.",2,6,60,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/hostel/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum8a.png,Horror,Schwer,false,
5,gemini-1.5-flash-001,4.431732042s,11.346464708s,1,180611,30192,https://www.escaperooms-neu-ulm.de/,Escape Rooms Neu Ulm,Dracula,"Entkomme dem Schloss von Dracula, bevor er dich fängt! Ein spannendes Escape Room Abenteuer für 2-6 Spieler.",2,6,60,https://flexybook.flexybox.com/neu-ulm/Offer,https://escaperooms-neu-ulm.de/rooms/dracula/,https://u.jimcdn.com/cms/o/sf6a26418ef107d41/userlayout/img/raum6.png,Horror,Mittel,false,
2,gemini-1.5-flash-001,9.811467875s,20.218163292s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Time Unit 49°N,"Time Unit 49°N - Der Raum, in dem du die Zeit selbst bestimmst\n\nEin Team von Wissenschaftlern hat ein Portal in die Vergangenheit erschaffen.  Doch die Zeitmaschine ist außer Kontrolle geraten und das Team ist verschwunden. Findet heraus, was im Labor geschehen ist, und rettet eure Kollegen aus der Zeitfalle!",2,6,60,https://adventurebox-karlsruhe.de/events/time-unit-49/,https://adventurebox-karlsruhe.de/events/time-unit-49/,https://adventurebox-karlsruhe.de/wp-content/uploads/1a_TimeUnit49_Portaloffeneintreten-300x200.jpg,Science Fiction,mittel,false,
6,gemini-1.5-flash-001,9.811467875s,20.21816475s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Mission Impossible,"Mission Impossible - Flucht aus dem Labor\n\nEin hochgeheimer Geheimdienst hat ein Gerät entwickelt, das die Welt verändern könnte.  Doch ein Verräter hat das Gerät gestohlen und versteckt. Befreit den Geheimdienst-Agenten und findet das gestohlene Gerät, bevor der Verräter es in die falschen Hände bringt.",2,6,60,https://adventurebox-karlsruhe.de/events/mission-impossible/,https://adventurebox-karlsruhe.de/events/mission-impossible/,https://adventurebox-karlsruhe.de/wp-content/uploads/1c_MissionImpossible_Lasergang-300x200.jpg,Crime,mittel,false,
6,gemini-1.5-flash-001,9.811467875s,20.218166042s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Das 5. Element,"Das 5. Element - Die Suche nach dem Magischen Stein\n\nEine uralte Prophezeiung besagt, dass fünf Elemente vereint werden müssen, um den magischen Stein zu finden und die Welt vor einer großen Gefahr zu retten.  Entdeckt die Geheimnisse des alten Tempels und findet die fünf Elemente, bevor es zu spät ist!",2,6,60,https://adventurebox-karlsruhe.de/events/das-5-element/,https://adventurebox-karlsruhe.de/events/das-5-element/,https://adventurebox-karlsruhe.de/wp-content/uploads/1b_5.Element_Felsenhohle-300x196.jpg,Fantasy,leicht,false,
6,gemini-1.5-flash-001,9.811467875s,20.21816625s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Der Fall Bergmann,"Der Fall Bergmann - Die Spur des Verbrechens\n\nEin Mordfall erschüttert die Stadt.  Nur Ihr könnt die Spuren des Verbrechens verfolgen und den Mörder finden.  Befragt Zeugen, löst Rätsel und findet Hinweise, um den Fall zu lösen.",2,6,60,https://adventurebox-karlsruhe.de/events/der-fall-bergmann/,https://adventurebox-karlsruhe.de/events/der-fall-bergmann/,https://adventurebox-karlsruhe.de/wp-content/uploads/2b-Fall-Bergmann-Tatort-300x200.jpg,Crime,mittel,false,
6,gemini-1.5-flash-001,9.811467875s,20.2181665s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Das Elixier der Macht,"Das Elixier der Macht - Die Suche nach dem Zaubertrank\n\nEin mächtiges Elixier wurde gestohlen.  Nur Ihr könnt die Spuren des Diebes verfolgen und das Elixier zurückgewinnen.  Erlebt ein Abenteuer in der Stadt und findet den Zaubertrank, bevor es zu spät ist.",2,6,60,https://adventurebox-karlsruhe.de/events/elixier-der-macht/,https://adventurebox-karlsruhe.de/events/elixier-der-macht/,https://adventurebox-karlsruhe.de/wp-content/uploads/2d-Elixier-der-Macht-Material-mit-Lampe-2-300x200.jpg,Adventure,leicht,false,
6,gemini-1.5-flash-001,9.811467875s,20.218166667s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Operation Fuchsjagd,Operation Fuchsjagd - Die Suche nach dem Schatz\n\nEin Piratenschatz wurde versteckt.  Nur Ihr könnt die Karte entschlüsseln und den Schatz finden.  Begebt Euch auf eine spannende Schatzsuche und entdeckt die Geheimnisse der Stadt.,2,6,60,https://adventurebox-karlsruhe.de/events/operation-fuchsjagd/,https://adventurebox-karlsruhe.de/events/operation-fuchsjagd/,https://adventurebox-karlsruhe.de/wp-content/uploads/2c-Operation-Fuchsjagd-Kids-mit-Ausrustung-2-300x200.jpg,Adventure,leicht,false,
6,gemini-1.5-flash-001,9.811467875s,20.218168917s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,City Explorer,"City Explorer - Die Entdeckungstour durch die Stadt\n\nEntdeckt die Geheimnisse der Stadt Karlsruhe auf einer spannenden Schnitzeljagd.  Löst Rätsel, findet Hinweise und entdeckt versteckte Schätze.",2,6,60,https://adventurebox-karlsruhe.de/events/city-explorer/,https://adventurebox-karlsruhe.de/events/city-explorer/,https://adventurebox-karlsruhe.de/wp-content/uploads/City_Challenges-City-Explorer-Team-raetselt-vor-dem-Schloss-300x200.jpg,Adventure,leicht,false,
6,gemini-1.5-flash-001,9.811467875s,20.218169125s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,TABCrime Academy,"TABCrime Academy - Die Ausbildung zum Agenten\n\nWerdet zum Agenten und löst knifflige Fälle.  Befragt Zeugen, findet Hinweise und deckt die Wahrheit auf.",2,6,60,https://adventurebox-karlsruhe.de/events/tabcrime-academy/,https://adventurebox-karlsruhe.de/events/tabcrime-academy/,https://adventurebox-karlsruhe.de/wp-content/uploads/3b-TABCrime-Academy-Team-sucht-300x200.jpg,Crime,mittel,false,
6,gemini-1.5-flash-001,9.811467875s,20.218169334s,1,249486,75956,https://adventurebox-karlsruhe.de/,Adventurebox Escape Room,Weihnachtliche Stadtrallye Karlsruhe,Weihnachtliche Stadtrallye Karlsruhe - Die Suche nach dem Weihnachtsstern\n\nFindet den verschwundenen Weihnachtsstern und rettet Weihnachten.  Erlebt eine einzigartige Weihnachtsrallye durch Karlsruhe und löst knifflige Rätsel.,2,6,60,https://adventurebox-karlsruhe.de/events/weihnachtliche-stadtrallye-karlsruhe/,https://adventurebox-karlsruhe.de/events/weihnachtliche-stadtrallye-karlsruhe/,https://adventurebox-karlsruhe.de/wp-content/uploads/3c-Christmas-Challenge-Team-bespricht-sich-bei-Gluhwein-300x200.jpg,Adventure,leicht,false,
7,gemini-1.5-flash-001,3.125251375s,6.694395s,1,208360,29316,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Das verlassene Kraftwerk,"Krakauer Wald. Ihr seid auf einer Urlaubsreise und wollt die unberührte Natur genießen. Auf einem Ausflug entdeckt ihr ein Gebäude, völlig überwuchert und anscheinend seit Jahren verlassen. Ihr beschliesst euch die Sache genauer anzusehen und findet eine Türe. Sie lässt sich öffnen. Dieser Einladung folgend betretet Ihr das Gebäude - es scheint ein altes Kraftwerk zu sein. Doch das Gebäude ist nicht so tot wie es scheint. Die Falle schnappt zu…\n\nIhr habt 55 Minuten Zeit aus dieser Hölle zu entkommen. Beeilt euch, oder es gibt keine Rückkehr!",2,8,55,https://planet-escape-nidda.de/das-verlassene-kraftwerk,https://planet-escape-nidda.de/das-verlassene-kraftwerk,https://planet-escape-nidda.de/templates/yootheme/cache/fb/kraftwerk-fba1441c.png,Science Fiction,Schwer,false,
7,gemini-1.5-flash-001,3.125251375s,6.694395375s,1,208360,29316,https://planet-escape-nidda.de/,Planet Escape Room Nidda,Der Tempel der Azteken,"Zentral-Mexiko. Tief im Dschungel ist Professor Cortés bei seiner Expedition zum Schatz des Azteken Montezuma verschollen. Der erfahrene Forscher war auf der Suche nach den Überresten des Totenkults, als auf einmal die Verbindung zur Aussenwelt abriß.\n\nSie, als seine Studenten, haben es nach intensivem Studium seiner Aufzeichnungen geschafft seiner Spur bis zu diesem Raum im Tempel zu folgen. Sie finden den Professor - er ist jedoch tot. Hinter Ihnen verschliesst plötzlich ein großer Stein den Ausgang.Ereilt Sie dasselbe Schicksal wie den Professor oder finden Sie einen Weg den Fluch des Montezuma zu brechen und den Tempel wieder zu verlassen, bevor Ihnen der Sauerstoff ausgeht?",2,8,55,https://planet-escape-nidda.de/der-tempel-der-azteken,https://planet-escape-nidda.de/der-tempel-der-azteken,https://planet-escape-nidda.de/templates/yootheme/cache/74/azteken-74cb1c17.png,Adventure,Mittel,false,
8,gemini-1.5-flash-001,3.418474292s,7.4923855s,1,29318,6561,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,Grabkammer,"Ihr seid auf der Suche nach dem verschollenen Schatz des Pharaos. Ihr findet euch in einer Grabkammer wieder, die voller Rätsel und Fallen ist. Ihr müsst euch beeilen, denn die Zeit rennt und die Wachen sind euch auf den Fersen.",2,6,60,https://www.escaperooms-ritterhude.de/buchung/hinzufuegen/?room=grabkammer,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/grabkammer/,https://www.escaperooms-ritterhude.de/static/default/img/rooms/specs/grabkammer_640_427.jpg,Adventure,mittel,false,
8,gemini-1.5-flash-001,3.418474292s,7.492388291s,1,29318,6561,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,Piraten,"Ihr seid auf einem Piratenschiff gefangen und müsst euch aus den Fängen des Kapitäns befreien. Ihr müsst Rätsel lösen, Codes knacken und die Schatzkarte finden, um die Freiheit zu erlangen.",2,6,60,https://www.escaperooms-ritterhude.de/buchung/hinzufuegen/?room=piraten,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/piraten/,https://www.escaperooms-ritterhude.de/static/default/img/rooms/specs/piraten_640_427.jpg,Adventure,leicht,false,
8,gemini-1.5-flash-001,3.418474292s,7.492388375s,1,29318,6561,https://www.escaperooms-ritterhude.de/,Escape Rooms Ritterhude,The S,"Ihr seid in einer Raumstation gefangen und müsst euch aus den Fängen der Außerirdischen befreien. Ihr müsst Rätsel lösen, Codes knacken und die Fluchtkapsel finden, um die Erde zu erreichen.",2,6,60,https://www.escaperooms-ritterhude.de/buchung/hinzufuegen/?room=the-s,https://www.escaperooms-ritterhude.de/escape-room-standort/detail/the-s/,https://www.escaperooms-ritterhude.de/static/default/img/rooms/specs/the-s_640_427.jpg,Science Fiction,schwer,false,
9,gemini-1.5-flash-001,0s,9.397052709s,1,415167,29632,https://alfsee-escape.de/,Alfsee Escape - Indoor & Outdoor Escaperoom,,,0,0,0,,,,,,true,GenerateContent error: blocked: prompt: BlockedReasonProhibitedContent ()
10,gemini-1.5-flash-001,3.035868916s,14.915581833s,1,95180,17146,https://www.raus.rocks/,Raus! Escape Room Aachen,Die Entdeckung,"Die Entdeckung ist ein Escape Room der euch in die Welt der Elfen und Drachen entführt. Ihr müsst gemeinsam Rätsel lösen und Aufgaben bewältigen, um die Welt vor dem Untergang zu retten.",3,6,66,https://www.raus.rocks/services/buchung-die-entdeckung/,https://www.raus.rocks/services/buchung-die-entdeckung/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Entdeckung-603x379.jpg,Fantasy,Mittel,false,
10,gemini-1.5-flash-001,3.035868916s,14.915595958s,1,95180,17146,https://www.raus.rocks/,Raus! Escape Room Aachen,Aachen – Die letzte Zuflucht,"Die letzte Zuflucht ist ein Escape Room, der euch in die Rolle von Ermittlern versetzt. Ihr müsst gemeinsam einen Mordfall aufklären und den Mörder finden.",2,6,60,https://www.raus.rocks/services/buchung-zuflucht/,https://www.raus.rocks/services/buchung-zuflucht/,https://www.raus.rocks/wp-content/uploads/2017/11/Escape-Room-Aachen-Die-Zuflucht-1-603x379.jpg,Crime,Schwer,false,
10,gemini-1.5-flash-001,3.035868916s,14.915596125s,1,95180,17146,https://www.raus.rocks/,Raus! Escape Room Aachen,Das Portal,"Das Portal ist ein Escape Room, der euch in die Zukunft entführt. Ihr müsst gemeinsam ein Portal aktivieren und in eine andere Dimension reisen.",6,11,70,https://www.raus.rocks/services/das-portal/,https://www.raus.rocks/services/das-portal/,https://www.raus.rocks/wp-content/uploads/2017/11/Telefon_Portal-603x379.jpg,Science Fiction,Leicht,false,
11,gemini-1.5-flash-001,4.364563583s,8.892698s,1,264196,31473,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Prison Break,"In diesem spannenden Raum müsst ihr als Team zusammenarbeiten, um aus einem Gefängnis zu entkommen.  Ihr müsst Rätsel lösen, Hinweise finden und zusammenarbeiten, um innerhalb von 60 Minuten die Freiheit zu erlangen.  Es ist ein perfektes Spiel für Gruppen von Freunden, Familien oder Kollegen.",2,6,60,https://deadline-escape.de/produkt/raumbuchung/,https://deadline-escape.de/hamburg-escape-room/,https://deadline-escape.de/wp-content/uploads/2019/10/prison_break.png,Prison,Mittel,false,
11,gemini-1.5-flash-001,4.364563583s,8.892701458s,1,264196,31473,https://deadline-escape.de/,Deadline Escape Games│Hamburg,Magical Mystery,"In diesem magischen Raum müsst ihr in die Welt der Fantasy eintauchen und eine Reihe von Rätseln lösen, um die Geheimnisse des Zauberers zu lüften.  Ihr müsst Zaubertränke brauen, verzauberte Gegenstände finden und mit magischen Kreaturen interagieren, um innerhalb von 60 Minuten die Aufgabe zu erfüllen.  Es ist ein perfektes Spiel für Gruppen von Freunden, Familien oder Kollegen.",2,6,60,https://deadline-escape.de/produkt/raumbuchung/,https://deadline-escape.de/hamburg-escape-room/,https://deadline-escape.de/wp-content/uploads/2019/10/magical_mystery.png,Fantasy,Schwer,false,
